Gene ID	source_id	Organism	Genomic Location (Gene)	Product Description	Transcript Product Description	Computed GO Component IDs	Computed GO Components	Computed GO Function IDs	Computed GO Functions	Computed GO Process IDs	Computed GO Processes	Curated GO Component IDs	Curated GO Components	Curated GO Function IDs	Curated GO Functions	Curated GO Process IDs	Curated GO Processes	EC numbers	EC numbers from OrthoMCL
B9J08_002292	B9J08_002292-t37_1	Candida auris strain B8441	PEKT02000006:132,665..134,053(+)	hypothetical protein	hypothetical protein	GO:0016021	integral component of membrane	GO:0022857	transmembrane transporter activity	GO:0055085	transmembrane transport	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_002293	B9J08_002293-t37_1	Candida auris strain B8441	PEKT02000006:134,407..136,054(+)	hypothetical protein	hypothetical protein	GO:0005682	U5 snRNP	GO:0005524;GO:0003723;GO:0000384;GO:0004386;GO:0003676	ATP binding;RNA binding;first spliceosomal transesterification activity;helicase activity;nucleic acid binding	GO:0000395	mRNA 5'-splice site recognition	N/A	N/A	N/A	N/A	N/A	N/A	N/A	3.6.1.- (In phosphorus-containing anhydrides.);3.6.4.13 (RNA helicase);5.3.1.24 (Phosphoribosylanthranilate isomerase)
B9J08_002294	B9J08_002294-t37_1	Candida auris strain B8441	PEKT02000006:136,083..137,075(-)	hypothetical protein	hypothetical protein	GO:0000974;GO:0071006;GO:0071007;GO:0071014;GO:0005681	Prp19 complex;U2-type catalytic step 1 spliceosome;U2-type catalytic step 2 spliceosome;post-mRNA release spliceosomal complex;spliceosomal complex	GO:0003723;GO:0017070;GO:0046872;GO:0003676;GO:0000166;GO:0036002;GO:0008270	RNA binding;U6 snRNA binding;metal ion binding;nucleic acid binding;nucleotide binding;pre-mRNA binding;zinc ion binding	GO:0007049;GO:0045292;GO:0000398;GO:0000387	cell cycle;mRNA cis splicing, via spliceosome;mRNA splicing, via spliceosome;spliceosomal snRNP assembly	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_002295	B9J08_002295-t37_1	Candida auris strain B8441	PEKT02000006:137,555..138,430(-)	hypothetical protein	hypothetical protein	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_002296	B9J08_002296-t37_1	Candida auris strain B8441	PEKT02000006:143,270..143,860(-)	hypothetical protein	hypothetical protein	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_002297	B9J08_002297-t37_1	Candida auris strain B8441	PEKT02000006:146,082..147,647(+)	hypothetical protein	hypothetical protein	GO:0016021	integral component of membrane	GO:0022857	transmembrane transporter activity	GO:0055085	transmembrane transport	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_002298	B9J08_002298-t37_1	Candida auris strain B8441	PEKT02000006:149,666..151,126(-)	peroxisomal catalase	peroxisomal catalase	GO:0005759;GO:0005782	mitochondrial matrix;peroxisomal matrix	GO:0004096;GO:0020037;GO:0046872	catalase activity;heme binding;metal ion binding	GO:0001315;GO:0061692;GO:0042744;GO:0055114;GO:0006979;GO:0000302	age-dependent response to reactive oxygen species;cellular detoxification of hydrogen peroxide;hydrogen peroxide catabolic process;obsolete oxidation-reduction process;response to oxidative stress;response to reactive oxygen species	N/A	N/A	N/A	N/A	N/A	N/A	1.11.1.6 (Catalase)	1.11.1.6 (Catalase);1.11.1.7 (Peroxidase)
B9J08_002299	B9J08_002299-t37_1	Candida auris strain B8441	PEKT02000006:153,744..154,937(-)	hypothetical protein	hypothetical protein	GO:0005829;GO:0005634	cytosol;nucleus	GO:0019003;GO:0110152;GO:0034353;GO:0030234;GO:0004518;GO:1990174	GDP binding;RNA NAD-cap (NAD-forming) hydrolase activity;RNA pyrophosphohydrolase activity;enzyme regulator activity;nuclease activity;phosphodiesterase decapping endonuclease activity	GO:0110155;GO:0000448;GO:0031087;GO:0000466;GO:0000463;GO:0071035;GO:0000956;GO:0034428;GO:0030846	NAD-cap decapping;cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA);deadenylation-independent decapping of nuclear-transcribed mRNA;maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA);maturation of LS	N/A	N/A	N/A	N/A	N/A	N/A	N/A	3.6.1.- (In phosphorus-containing anhydrides.)
B9J08_002300	B9J08_002300-t37_1	Candida auris strain B8441	PEKT02000006:155,141..156,748(+)	hypothetical protein	hypothetical protein	GO:0030176	integral component of endoplasmic reticulum membrane	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_002301	B9J08_002301-t37_1	Candida auris strain B8441	PEKT02000006:156,782..158,629(-)	hypothetical protein	hypothetical protein	GO:0005759	mitochondrial matrix	GO:0005524;GO:0003723;GO:0003724;GO:0033592;GO:0003676	ATP binding;RNA binding;RNA helicase activity;RNA strand annealing activity;nucleic acid binding	GO:0000372;GO:0000373;GO:0034337;GO:0000963;GO:0006392	Group I intron splicing;Group II intron splicing;RNA folding;mitochondrial RNA processing;transcription elongation from mitochondrial promoter	N/A	N/A	N/A	N/A	N/A	N/A	N/A	3.6.4.13 (RNA helicase)
B9J08_002302	B9J08_002302-t37_1	Candida auris strain B8441	PEKT02000006:159,637..160,227(+)	hypothetical protein	hypothetical protein	GO:0031201;GO:0033101;GO:0005935;GO:0005934;GO:0005886;GO:0005628	SNARE complex;cellular bud membrane;cellular bud neck;cellular bud tip;plasma membrane;prospore membrane	N/A	N/A	GO:0032120;GO:0061025;GO:0006904	ascospore-type prospore membrane formation;membrane fusion;vesicle docking involved in exocytosis	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_002303	B9J08_002303-t37_1	Candida auris strain B8441	PEKT02000006:160,514..163,099(-)	protein ARG5,6, mitochondrial	protein ARG5,6, mitochondrial	GO:0005737;GO:0005759;GO:0005739	cytoplasm;mitochondrial matrix;mitochondrion	GO:0005524;GO:0003942;GO:0051287;GO:0003991;GO:0016620;GO:0046983	ATP binding;N-acetyl-gamma-glutamyl-phosphate reductase activity;NAD binding;acetylglutamate kinase activity;oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor;protein dimerization activity	GO:0006526;GO:0008652;GO:0055114;GO:0006355	arginine biosynthetic process;cellular amino acid biosynthetic process;obsolete oxidation-reduction process;regulation of transcription, DNA-templated	N/A	N/A	N/A	N/A	N/A	N/A	1.2.1.38 (N-acetyl-gamma-glutamyl-phosphate reductase);2.3.1.1 (Amino-acid N-acetyltransferase);2.7.2.8 (Acetylglutamate kinase)	1.2.1.38 (N-acetyl-gamma-glutamyl-phosphate reductase);2.3.1.1 (Amino-acid N-acetyltransferase);2.7.2.8 (Acetylglutamate kinase)
B9J08_002304	B9J08_002304-t37_1	Candida auris strain B8441	PEKT02000006:165,210..166,724(-)	hypothetical protein	hypothetical protein	N/A	N/A	N/A	N/A	GO:0038032	termination of G protein-coupled receptor signaling pathway	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_002305	B9J08_002305-t37_1	Candida auris strain B8441	PEKT02000006:168,062..172,105(+)	hypothetical protein	hypothetical protein	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_002306	B9J08_002306-t37_1	Candida auris strain B8441	PEKT02000006:172,150..172,680(-)	hypothetical protein	hypothetical protein	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_002307	B9J08_002307-t37_1	Candida auris strain B8441	PEKT02000006:173,675..174,169(+)	hypothetical protein	hypothetical protein	GO:0005737;GO:0005845	cytoplasm;mRNA cap binding complex	GO:0008190;GO:0003743	eukaryotic initiation factor 4E binding;translation initiation factor activity	GO:0017148;GO:0010606;GO:0006413	negative regulation of translation;positive regulation of cytoplasmic mRNA processing body assembly;translational initiation	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_002308	B9J08_002308-t37_1	Candida auris strain B8441	PEKT02000006:174,312..176,933(-)	hypothetical protein	hypothetical protein	GO:0005886	plasma membrane	N/A	N/A	GO:0007009;GO:0072659	plasma membrane organization;protein localization to plasma membrane	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_002309	B9J08_002309-t37_1	Candida auris strain B8441	PEKT02000006:178,918..179,262(+)	hypothetical protein	hypothetical protein	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_002310	B9J08_002310-t37_1	Candida auris strain B8441	PEKT02000006:181,263..181,901(-)	hypothetical protein	hypothetical protein	GO:0005737;GO:0005634	cytoplasm;nucleus	GO:0003950;GO:0000215	NAD+ ADP-ribosyltransferase activity;tRNA 2'-phosphotransferase activity	GO:0006388	tRNA splicing, via endonucleolytic cleavage and ligation	N/A	N/A	N/A	N/A	N/A	N/A	2.7.1.160 (2'-phosphotransferase)	2.7.1.160 (2'-phosphotransferase)
B9J08_002311	B9J08_002311-t37_1	Candida auris strain B8441	PEKT02000006:182,411..182,767(-)	hypothetical protein	hypothetical protein	GO:0005759;GO:0005739	mitochondrial matrix;mitochondrion	GO:0044183	protein folding chaperone	GO:0034551	mitochondrial respiratory chain complex III assembly	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_002312	B9J08_002312-t37_1	Candida auris strain B8441	PEKT02000006:182,972..185,179(-)	hypothetical protein	hypothetical protein	GO:0005730;GO:0033553;GO:0032040;GO:0034455	nucleolus;rDNA heterochromatin;small-subunit processome;t-UTP complex	GO:0034511;GO:0000049	U3 snoRNA binding;tRNA binding	GO:0000462;GO:0045943;GO:0006409	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA);positive regulation of transcription by RNA polymerase I;tRNA export from nucleus	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_002313	B9J08_002313-t37_1	Candida auris strain B8441	PEKT02000006:186,181..189,183(+)	hypothetical protein	hypothetical protein	GO:0033263;GO:0030897;GO:0000329	CORVET complex;HOPS complex;fungal-type vacuole membrane	GO:0046872;GO:0035091;GO:0005515;GO:0016740;GO:0061630;GO:0008270	metal ion binding;phosphatidylinositol binding;protein binding;transferase activity;ubiquitin protein ligase activity;zinc ion binding	GO:0006895;GO:0036205;GO:0016574;GO:0006886;GO:0045324;GO:0035542;GO:0032889;GO:0042144;GO:0099022;GO:0016192	Golgi to endosome transport;histone catabolic process;histone ubiquitination;intracellular protein transport;late endosome to vacuole transport;regulation of SNARE complex assembly;regulation of vacuole fusion, non-autophagic;vacuole fusion, non-autophagic;vesicle tethering;vesicle-mediated transpor	N/A	N/A	N/A	N/A	N/A	N/A	2.3.2.27 (RING-type E3 ubiquitin transferase)	2.3.2.27 (RING-type E3 ubiquitin transferase)
B9J08_002314	B9J08_002314-t37_1	Candida auris strain B8441	PEKT02000006:189,341..190,456(+)	hypothetical protein	hypothetical protein	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_002315	B9J08_002315-t37_1	Candida auris strain B8441	PEKT02000006:191,442..192,377(+)	hypothetical protein	hypothetical protein	GO:0005794;GO:0032541;GO:0005783;GO:0005789;GO:0071782;GO:0030176;GO:0016021	Golgi apparatus;cortical endoplasmic reticulum;endoplasmic reticulum;endoplasmic reticulum membrane;endoplasmic reticulum tubular network;integral component of endoplasmic reticulum membrane;integral component of membrane	N/A	N/A	GO:0032581;GO:0048309;GO:0071788;GO:0071786;GO:0051292;GO:0034976	ER-dependent peroxisome organization;endoplasmic reticulum inheritance;endoplasmic reticulum tubular network maintenance;endoplasmic reticulum tubular network organization;nuclear pore complex assembly;response to endoplasmic reticulum stress	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_002316	B9J08_002316-t37_1	Candida auris strain B8441	PEKT02000006:192,561..193,529(-)	tRNA (guanine-N(7)-)-methyltransferase	tRNA (guanine-N(7)-)-methyltransferase	GO:0005634;GO:0106143	nucleus;tRNA (m7G46) methyltransferase complex	GO:0008176;GO:0000049	tRNA (guanine-N7-)-methyltransferase activity;tRNA binding	GO:0106004;GO:0006400	tRNA (guanine-N7)-methylation;tRNA modification	N/A	N/A	N/A	N/A	N/A	N/A	2.1.1.33 (tRNA (guanine(46)-N(7))-methyltransferase)	2.1.1.33 (tRNA (guanine(46)-N(7))-methyltransferase)
B9J08_002317	B9J08_002317-t37_1	Candida auris strain B8441	PEKT02000006:193,858..194,640(-)	hypothetical protein	hypothetical protein	GO:0005762	mitochondrial large ribosomal subunit	GO:0003735	structural constituent of ribosome	GO:0042254	ribosome biogenesis	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_002318	B9J08_002318-t37_1	Candida auris strain B8441	PEKT02000006:195,323..196,831(+)	hypothetical protein	hypothetical protein	GO:0005730;GO:0005654	nucleolus;nucleoplasm	GO:0003723;GO:0003725;GO:0004525	RNA binding;double-stranded RNA binding;ribonuclease III activity	GO:0006396;GO:0034473;GO:0034475;GO:0034476;GO:0034963;GO:0034964;GO:0006325;GO:0000294;GO:0016075;GO:0006364;GO:0009303;GO:0060237;GO:0030847	RNA processing;U1 snRNA 3'-end processing;U4 snRNA 3'-end processing;U5 snRNA 3'-end processing;box C/D RNA processing;box H/ACA RNA processing;chromatin organization;nuclear-transcribed mRNA catabolic process, endonucleolytic cleavage-dependent decay;rRNA catabolic process;rRNA processing;rRNA tran	N/A	N/A	N/A	N/A	N/A	N/A	N/A	3.1.26.3 (Ribonuclease III)
B9J08_002319	B9J08_002319-t37_1	Candida auris strain B8441	PEKT02000006:197,319..198,788(+)	hypothetical protein	hypothetical protein	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_002320	B9J08_002320-t37_1	Candida auris strain B8441	PEKT02000006:199,331..199,412(+)	tRNA-Ser	tRNA-Ser	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_002321	B9J08_002321-t37_1	Candida auris strain B8441	PEKT02000006:201,188..202,888(+)	hypothetical protein	hypothetical protein	GO:0005737;GO:0005730;GO:0005654;GO:0005634;GO:0030687	cytoplasm;nucleolus;nucleoplasm;nucleus;preribosome, large subunit precursor	N/A	N/A	GO:0000055	ribosomal large subunit export from nucleus	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_002322	B9J08_002322-t37_1	Candida auris strain B8441	PEKT02000006:205,172..205,939(+)	hypothetical protein	hypothetical protein	GO:0032153;GO:0005737;GO:0000935;GO:0005576;GO:0120106;GO:0072686;GO:1990023;GO:0005634	cell division site;cytoplasm;division septum;extracellular region;mitotic actomyosin contractile ring, distal actin filament layer;mitotic spindle;mitotic spindle midzone;nucleus	GO:0003688;GO:0050815;GO:0019904;GO:0140311	DNA replication origin binding;phosphoserine residue binding;protein domain specific binding;protein sequestering activity	GO:0000077;GO:0006270;GO:0007265;GO:0030437;GO:0034613;GO:0034221;GO:0051457;GO:0033314;GO:0007095;GO:0044878;GO:0043066;GO:0010515;GO:1904667;GO:0031031;GO:0006267;GO:0007124;GO:0070873;GO:0001402;GO:0009847	DNA damage checkpoint signaling;DNA replication initiation;Ras protein signal transduction;ascospore formation;cellular protein localization;fungal-type cell wall chitin biosynthetic process;maintenance of protein location in nucleus;mitotic DNA replication checkpoint signaling;mitotic G2 DNA damage	N/A	N/A	N/A	N/A	N/A	N/A	N/A	3.1.1.4 (Phospholipase A(2))
B9J08_002323	B9J08_002323-t37_1	Candida auris strain B8441	PEKT02000006:207,459..208,619(+)	hypothetical protein	hypothetical protein	GO:0005935;GO:0000144;GO:0005621;GO:0005737;GO:0005937;GO:0036391;GO:0120104;GO:0032151;GO:0031105;GO:0032160;GO:0005940;GO:0032176	cellular bud neck;cellular bud neck septin ring;cellular bud scar;cytoplasm;mating projection;medial cortex septin ring;mitotic actomyosin contractile ring, proximal layer;mitotic septin complex;septin complex;septin filament array;septin ring;split septin rings	GO:0005525;GO:0003924;GO:0060090;GO:0070273;GO:0010314;GO:0005200	GTP binding;GTPase activity;molecular adaptor activity;phosphatidylinositol-4-phosphate binding;phosphatidylinositol-5-phosphate binding;structural constituent of cytoskeleton	GO:0070787;GO:0030448;GO:0030011;GO:1903475;GO:0000281;GO:0045860;GO:0000921	conidiophore development;hyphal growth;maintenance of cell polarity;mitotic actomyosin contractile ring assembly;mitotic cytokinesis;positive regulation of protein kinase activity;septin ring assembly	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_002324	B9J08_002324-t37_1	Candida auris strain B8441	PEKT02000006:209,752..212,499(+)	hypothetical protein	hypothetical protein	GO:0042025;GO:0005634	host cell nucleus;nucleus	GO:0003677;GO:0000981;GO:0008270	DNA binding;DNA-binding transcription factor activity, RNA polymerase II-specific;zinc ion binding	GO:0009074;GO:0045944;GO:0006355;GO:0006351	aromatic amino acid family catabolic process;positive regulation of transcription by RNA polymerase II;regulation of transcription, DNA-templated;transcription, DNA-templated	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_002325	B9J08_002325-t37_1	Candida auris strain B8441	PEKT02000006:212,537..214,477(-)	hypothetical protein	hypothetical protein	GO:0005829;GO:0000329;GO:0016021;GO:0005634;GO:0005774;GO:0005773	cytosol;fungal-type vacuole membrane;integral component of membrane;nucleus;vacuolar membrane;vacuole	GO:0000298;GO:0004309;GO:0016787	endopolyphosphatase activity;exopolyphosphatase activity;hydrolase activity	GO:0006798;GO:0006797	polyphosphate catabolic process;polyphosphate metabolic process	N/A	N/A	N/A	N/A	N/A	N/A	3.6.1.10 (Endopolyphosphatase)	3.1.4.12 (Sphingomyelin phosphodiesterase);3.6.1.10 (Endopolyphosphatase)
B9J08_002326	B9J08_002326-t37_1	Candida auris strain B8441	PEKT02000006:216,136..217,395(+)	hypothetical protein	hypothetical protein	GO:0005634	nucleus	GO:0003677;GO:0003700;GO:0000981;GO:0000977	DNA binding;DNA-binding transcription factor activity;DNA-binding transcription factor activity, RNA polymerase II-specific;RNA polymerase II transcription regulatory region sequence-specific DNA binding	GO:0071930;GO:0006355	negative regulation of transcription involved in G1/S transition of mitotic cell cycle;regulation of transcription, DNA-templated	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_002327	B9J08_002327-t37_1	Candida auris strain B8441	PEKT02000006:217,547..218,608(-)	eukaryotic translation initiation factor 3 subunit I	eukaryotic translation initiation factor 3 subunit I	GO:0005737;GO:0010494;GO:0016282;GO:0033290;GO:0005852;GO:0071540;GO:0071541;GO:0043614;GO:0034399	cytoplasm;cytoplasmic stress granule;eukaryotic 43S preinitiation complex;eukaryotic 48S preinitiation complex;eukaryotic translation initiation factor 3 complex;eukaryotic translation initiation factor 3 complex, eIF3e;eukaryotic translation initiation factor 3 complex, eIF3m;multi-eIF complex;nucl	GO:0005515;GO:0003743	protein binding;translation initiation factor activity	GO:0002183;GO:0001732;GO:0032781;GO:0002188;GO:0006413	cytoplasmic translational initiation;formation of cytoplasmic translation initiation complex;positive regulation of ATP-dependent activity;translation reinitiation;translational initiation	N/A	N/A	N/A	N/A	N/A	N/A	N/A	2.3.1.48 (Histone acetyltransferase);2.7.11.7 ([Myosin heavy-chain] kinase)
B9J08_002328	B9J08_002328-t37_1	Candida auris strain B8441	PEKT02000006:218,974..219,783(-)	hypothetical protein	hypothetical protein	N/A	N/A	GO:0016787	hydrolase activity	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	3.1.1.45 (Carboxymethylenebutenolidase)
B9J08_002329	B9J08_002329-t37_1	Candida auris strain B8441	PEKT02000006:221,487..222,536(-)	ATPase GET3	ATPase GET3	GO:0043529;GO:0005783	GET complex;endoplasmic reticulum	GO:0005524;GO:0016887;GO:0005085;GO:0046872;GO:0051082	ATP binding;ATP hydrolysis activity;guanyl-nucleotide exchange factor activity;metal ion binding;unfolded protein binding	GO:1990507;GO:0000750;GO:0006620;GO:0045048;GO:0009408;GO:0010038;GO:0006890	obsolete ATP-independent chaperone mediated protein folding;pheromone-dependent signal transduction involved in conjugation with cellular fusion;posttranslational protein targeting to endoplasmic reticulum membrane;protein insertion into ER membrane;response to heat;response to metal ion;retrograde 	N/A	N/A	N/A	N/A	N/A	N/A	3.6.-.- (Acting on acid anhydrides.)	1.3.7.7 (Ferredoxin:protochlorophyllide reductase (ATP-dependent));3.6.-.- (Acting on acid anhydrides.);3.6.1.3 (Deleted entry);3.6.3.16 (Transferred entry: 7.3.2.7);7.3.2.7 (Arsenite-transporting ATPase)
