Gene ID,source_id,Organism,Genomic Location (Gene),Product Description,Molecular Weight,Chromosome,PFam ID,Protein Length,Ortholog count,Paralog count,PFam Description,CDD ID,Gene3D ID,Hamap ID,NCBIfam ID,PANTHER ID,PRINTS ID,SFLD ID,CDD Description,Gene3D Description,Hamap Description,NCBIfam Description,PANTHER Description,PRINTS Description,SFLD Description,PirSF ID,PirSF Description,Prositefamilies ID,Prositefamilies Description,Smart ID,Smart Description,Superfamily ID,Superfamily Description,InterPro ID,InterPro Description,Computed GO Component IDs,Computed GO Components,Computed GO Function IDs,Computed GO Functions,Computed GO Process IDs,Computed GO Processes,Curated GO Component IDs,Curated GO Components,Curated GO Function IDs,Curated GO Functions,Curated GO Process IDs,Curated GO Processes,EC numbers,EC numbers from OrthoMCL,Has_PFam,Has_CDD,Has_Gene3D,Has_Hamap,Has_NCBIfam,Has_PANTHER,Has_PRINTS,Has_SFLD,Has_PirSF,Has_Prosite,Has_SMART,Has_Superfamily,Has_InterPro,Has_GO_Component,Has_GO_Function,Has_GO_Process,Has_Any_GO,Has_Any_Conventional_Evidence,Annotation_Poor
B9J08_003418,B9J08_003418-t37_1,Candida auris strain B8441,"PEKT02000007:1,692,660..1,693,094(+)",hypothetical protein,15325,Not Assigned,,144,408,0,,,,,,PTHR13523,,,,,,,COILED-COIL-HELIX-COILED-COIL-HELIX DOMAIN CONTAINING 2/NUR77,,,,,,,,,,,IPR055304,COILED-COIL-HELIX-COILED-COIL-HELIX DOMAIN CONTAINING 2/NUR77,GO:0005758;GO:0005758;GO:0005739;GO:0005634,mitochondrial intermembrane space;mitochondrial intermembrane space;mitochondrion;nucleus,,,GO:0009060;GO:0009060;GO:0007005,aerobic respiration;aerobic respiration;mitochondrion organization,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,True,False
B9J08_003420,B9J08_003420-t37_1,Candida auris strain B8441,"PEKT02000007:1,694,876..1,695,970(-)",hypothetical protein,39652,Not Assigned,,364,18,0,,,,,,PTHR36089,,,,,,,CHITIN SYNTHASE 3 COMPLEX PROTEIN CSI2-RELATED,,,,,,,,,,,IPR051009,CHITIN SYNTHASE 3 COMPLEX PROTEIN CSI2-RELATED,GO:0005935;GO:0000324,cellular bud neck;fungal-type vacuole,,,,,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False
B9J08_003443,B9J08_003443-t37_1,Candida auris strain B8441,"PEKT02000007:1,743,397..1,744,149(-)",hypothetical protein,26390,Not Assigned,,250,210,0,,,,,,PTHR37278,,,,,,,AUTOPHAGY-RELATED PROTEIN 33-RELATED,,,,,,,,,,,IPR051668,AUTOPHAGY-RELATED PROTEIN 33-RELATED,GO:0005741,mitochondrial outer membrane,,,GO:0000422;GO:0016236,autophagy of mitochondrion;macroautophagy,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,True,False
B9J08_003451,B9J08_003451-t37_1,Candida auris strain B8441,"PEKT02000007:1,758,799..1,762,014(-)",hypothetical protein,118178,Not Assigned,,1071,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0005737;GO:0005737;GO:1990877;GO:1990877;GO:0005774;GO:0005774,cytoplasm;cytoplasm;FNIP-folliculin RagC/D GAP;FNIP-folliculin RagC/D GAP;vacuolar membrane;vacuolar membrane,GO:0005096;GO:0005096,GTPase activator activity;GTPase activator activity,GO:0043547;GO:0043547;GO:1904263;GO:1904263,positive regulation of GTPase activity;positive regulation of GTPase activity;positive regulation of TORC1 signaling;positive regulation of TORC1 signaling,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False
B9J08_003500,B9J08_003500-t37_1,Candida auris strain B8441,"PEKT02000007:1,872,788..1,873,867(+)",hypothetical protein,41323,Not Assigned,,359,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0005741;GO:0005741;GO:0005741;GO:0005741;GO:0005739;GO:0005739,mitochondrial outer membrane;mitochondrial outer membrane;mitochondrial outer membrane;mitochondrial outer membrane;mitochondrion;mitochondrion,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
B9J08_003533,B9J08_003533-t37_1,Candida auris strain B8441,"PEKT02000007:1,934,428..1,935,087(+)",hypothetical protein,25245,Not Assigned,,219,5241,3,,,G3DSA:1.25.40.10,,,PTHR22904,,,,Tetratricopeptide repeat domain,,,TPR REPEAT CONTAINING PROTEIN,,,,,PS50005,TPR repeat profile.,,,SSF48452,TPR-like,"-, IPR011990, IPR019734",TPR repeat profile.,GO:0031207;GO:0031207,Sec62/Sec63 complex;Sec62/Sec63 complex,GO:0051879;GO:0005515;GO:0008320;GO:0008320,Hsp90 protein binding;protein binding;protein transmembrane transporter activity;protein transmembrane transporter activity,GO:0031204;GO:0031204,"post-translational protein targeting to membrane, translocation;post-translational protein targeting to membrane, translocation",,,,,,,,2.3.2.27 (RING-type E3 ubiquitin transferase),False,False,True,False,False,True,False,False,False,True,False,True,True,True,True,True,True,True,False
B9J08_003556,B9J08_003556-t37_1,Candida auris strain B8441,"PEKT02000007:1,981,158..1,983,041(+)",hypothetical protein,68509,Not Assigned,,627,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0030479;GO:0030479;GO:0005935;GO:0005935;GO:0005934;GO:0005934;GO:0016020;GO:0016020,actin cortical patch;actin cortical patch;cellular bud neck;cellular bud neck;cellular bud tip;cellular bud tip;membrane;membrane,GO:0030674;GO:0030674,protein-macromolecule adaptor activity;protein-macromolecule adaptor activity,GO:0051666;GO:0051666,actin cortical patch localization;actin cortical patch localization,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False
B9J08_003584,B9J08_003584-t37_1,Candida auris strain B8441,"PEKT02000007:2,036,444..2,037,862(-)",hypothetical protein,52111,Not Assigned,,472,10,0,,,,,,PTHR42342,,,,,,,STATIONARY PHASE PROTEIN 5,,,,,,,,,,,IPR038816,STATIONARY PHASE PROTEIN 5,,,GO:0070628;GO:0070628;GO:0070628,proteasome binding;proteasome binding;proteasome binding,GO:0043248;GO:0043248;GO:0043248,proteasome assembly;proteasome assembly;proteasome assembly,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,False
B9J08_003588,B9J08_003588-t37_1,Candida auris strain B8441,"PEKT02000007:2,050,942..2,051,646(-)",hypothetical protein,26098,Not Assigned,,234,505,0,,cd21437,,,,PTHR13093,,,zf-HIT_ZNHIT1_like,,,,ZINC FINGER HIT DOMAIN CONTAINING PROTEIN 1,,,,,PS51083,Zinc finger HIT-type profile.,,,,,"-, IPR007529, IPR039723",Zinc finger HIT-type profile.,GO:0000812;GO:0000812,Swr1 complex;Swr1 complex,GO:0046872;GO:0031491;GO:0031491,metal ion binding;nucleosome binding;nucleosome binding,GO:0006338;GO:0006338;GO:0006338,chromatin remodeling;chromatin remodeling;chromatin remodeling,,,,,,,,4.2.1.3 (aconitate hydratase),False,True,False,False,False,True,False,False,False,True,False,False,True,True,True,True,True,True,False
B9J08_003597,B9J08_003597-t37_1,Candida auris strain B8441,"PEKT02000007:2,077,191..2,077,564(-)",hypothetical protein,9952,Not Assigned,,84,225,0,,cd22903,,,,PTHR38488,,,NI9M,,,,"OXIDOREDUCTASE 9.5 KDA SUBUNIT, PUTATIVE (AFU_ORTHOLOGUE AFUA_5G08980)-RELATED",,,,,,,,,,,IPR039961,"OXIDOREDUCTASE 9.5 KDA SUBUNIT, PUTATIVE (AFU_ORTHOLOGUE AFUA_5G08980)-RELATED",,,,,,,,,,,,,,,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
B9J08_003606,B9J08_003606-t37_1,Candida auris strain B8441,"PEKT02000007:2,090,821..2,091,669(-)",hypothetical protein,29862,Not Assigned,,282,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0000082;GO:0000082;GO:0010628;GO:0010628;GO:0051726;GO:0051726,G1/S transition of mitotic cell cycle;G1/S transition of mitotic cell cycle;positive regulation of gene expression;positive regulation of gene expression;regulation of cell cycle;regulation of cell cycle,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
B9J08_003622,B9J08_003622-t37_1,Candida auris strain B8441,"PEKT02000007:2,135,511..2,137,403(-)",hypothetical protein,70174,Not Assigned,,630,22,0,,,G3DSA:2.60.40.790,,,,,,,-,,,,,,,,,,,,,,IPR008978,-,,,,,,,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
B9J08_003652,B9J08_003652-t37_1,Candida auris strain B8441,"PEKT02000007:2,198,576..2,199,259(-)",hypothetical protein,25694,Not Assigned,,227,576,0,,,G3DSA:3.30.160.60,,,PTHR45986,,,,Classic Zinc Finger,,,ZINC FINGER MATRIN-TYPE PROTEIN 2,,,,,,,,,SSF57667,beta-beta-alpha zinc fingers,"-, IPR036236, IPR040107",ZINC FINGER MATRIN-TYPE PROTEIN 2,GO:0005681;GO:0046540;GO:0046540;GO:0046540,spliceosomal complex;U4/U6 x U5 tri-snRNP complex;U4/U6 x U5 tri-snRNP complex;U4/U6 x U5 tri-snRNP complex,GO:0046872;GO:0003676;GO:0003676;GO:0008270;GO:0008270,metal ion binding;nucleic acid binding;nucleic acid binding;zinc ion binding;zinc ion binding,GO:0000398;GO:0000398;GO:0000398,"mRNA splicing, via spliceosome;mRNA splicing, via spliceosome;mRNA splicing, via spliceosome",,,,,,,,,False,False,True,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False
B9J08_003654,B9J08_003654-t37_1,Candida auris strain B8441,"PEKT02000007:2,200,127..2,200,897(-)",hypothetical protein,29849,Not Assigned,,256,23,0,,,G3DSA:3.40.50.300,,,,,,,-,,,,,,,,,,,,,,IPR027417,-,,,,,,,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
B9J08_003656,B9J08_003656-t37_1,Candida auris strain B8441,"PEKT02000007:2,201,800..2,204,364(-)",hypothetical protein,97087,Not Assigned,,854,27,0,,,,,,PTHR46563,,,,,,,RING-TYPE DOMAIN-CONTAINING PROTEIN,,,,,,,,,,,-,RING-TYPE DOMAIN-CONTAINING PROTEIN,GO:0005801;GO:0005801,cis-Golgi network;cis-Golgi network,,,GO:0006888;GO:0006888;GO:0009306;GO:0009306,endoplasmic reticulum to Golgi vesicle-mediated transport;endoplasmic reticulum to Golgi vesicle-mediated transport;protein secretion;protein secretion,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,True,False
B9J08_003679,B9J08_003679-t37_1,Candida auris strain B8441,"PEKT02000007:2,246,030..2,247,280(-)",hypothetical protein,46479,Not Assigned,,416,22,0,,,G3DSA:2.130.10.10,,,,,,,-,,,,,,,,PS50896,LIS1 homology (LisH) motif profile.,,,SSF50978,WD40 repeat-like,"IPR006594, IPR015943, IPR036322",WD40 repeat-like,,,GO:0005515,protein binding,,,,,,,,,,,False,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False
B9J08_003683,B9J08_003683-t37_1,Candida auris strain B8441,"PEKT02000007:2,252,018..2,253,298(+)",hypothetical protein,47944,Not Assigned,,426,188,0,,,G3DSA:6.10.280.230,,,,,,,-,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
B9J08_003693,B9J08_003693-t37_1,Candida auris strain B8441,"PEKT02000007:2,268,484..2,269,890(-)",hypothetical protein,53820,Not Assigned,,468,160,0,,,G3DSA:3.80.10.10,,,,,,,Ribonuclease Inhibitor,,,,,,,,,,,,SSF52047,RNI-like,"-, IPR032675",RNI-like,GO:0019005;GO:0019005,SCF ubiquitin ligase complex;SCF ubiquitin ligase complex,,,,,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False
B9J08_003725,B9J08_003725-t37_1,Candida auris strain B8441,"PEKT02000007:2,343,271..2,344,485(-)",hypothetical protein,45389,Not Assigned,,404,581,0,,,,,,PTHR15350,,,,,,,COP9 SIGNALOSOME COMPLEX SUBUNIT 7/DENDRITIC CELL PROTEIN GA17,,,,,,,,,,,IPR045237,COP9 SIGNALOSOME COMPLEX SUBUNIT 7/DENDRITIC CELL PROTEIN GA17,GO:0005852,eukaryotic translation initiation factor 3 complex,,,GO:0002183,cytoplasmic translational initiation,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,True,False
B9J08_003753,B9J08_003753-t37_1,Candida auris strain B8441,"PEKT02000007:2,400,576..2,401,556(+)",hypothetical protein,37916,Not Assigned,,326,529,0,,,,,,PTHR31571,,,,,,,ALTERED INHERITANCE OF MITOCHONDRIA PROTEIN 6,,,,,,,,,SSF51695,PLC-like phosphodiesterases,"IPR017946, IPR051236",PLC-like phosphodiesterases,,,GO:0008081,phosphoric diester hydrolase activity,GO:0006629,lipid metabolic process,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True,True,True,False
B9J08_003766,B9J08_003766-t37_1,Candida auris strain B8441,"PEKT02000007:2,420,361..2,422,367(-)",hypothetical protein,74647,Not Assigned,,668,25,0,,,G3DSA:3.40.50.1240,,,PTHR16469,,,,-,,,UBIQUITIN-ASSOCIATED AND SH3 DOMAIN-CONTAINING BA-RELATED,,,,,,,,,SSF53254,Phosphoglycerate mutase-like,"IPR029033, IPR051710",UBIQUITIN-ASSOCIATED AND SH3 DOMAIN-CONTAINING BA-RELATED,,,,,,,,,,,,,,,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
B9J08_003789,B9J08_003789-t37_1,Candida auris strain B8441,"PEKT02000007:2,485,649..2,487,145(+)",hypothetical protein,55773,Not Assigned,,498,8,0,,,G3DSA:1.25.40.580,,,,,,,-,,,,,,,,,,,,SSF48371,ARM repeat,"-, IPR016024",ARM repeat,GO:0005737;GO:0005829;GO:0005829;GO:0005634;GO:0005634,cytoplasm;cytosol;cytosol;nucleus;nucleus,,,GO:0006298;GO:0006298;GO:0070682;GO:0070682,mismatch repair;mismatch repair;proteasome regulatory particle assembly;proteasome regulatory particle assembly,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False
B9J08_003815,B9J08_003815-t37_1,Candida auris strain B8441,"PEKT02000007:2,552,155..2,553,384(-)",hypothetical protein,46595,Not Assigned,,409,206,0,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0005743;GO:0005743,mitochondrial inner membrane;mitochondrial inner membrane,,,GO:0032979;GO:0032979,protein insertion into mitochondrial inner membrane from matrix;protein insertion into mitochondrial inner membrane from matrix,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False
B9J08_003827,B9J08_003827-t37_1,Candida auris strain B8441,"PEKT02000007:2,573,662..2,574,624(+)",hypothetical protein,37044,Not Assigned,,320,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0005619;GO:0005619,ascospore wall;ascospore wall,,,GO:0030437;GO:0030437;GO:0030476;GO:0030476;GO:0031954;GO:0031954,ascospore formation;ascospore formation;ascospore wall assembly;ascospore wall assembly;positive regulation of protein autophosphorylation;positive regulation of protein autophosphorylation,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False
B9J08_003875,B9J08_003875-t37_1,Candida auris strain B8441,"PEKT02000007:2,677,544..2,679,145(-)",hypothetical protein,61518,Not Assigned,,533,19,0,,,,,,,,,,,,,,,,,,,,,,SSF53335,S-adenosyl-L-methionine-dependent methyltransferases,IPR029063,S-adenosyl-L-methionine-dependent methyltransferases,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
B9J08_003902,B9J08_003902-t37_1,Candida auris strain B8441,"PEKT02000007:2,744,297..2,747,056(-)",hypothetical protein,102548,Not Assigned,,919,204,0,,,G3DSA:1.10.287.1490,,,,,,,-,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
B9J08_003923,B9J08_003923-t37_1,Candida auris strain B8441,"PEKT02000007:2,793,339..2,794,059(+)",hypothetical protein,25251,Not Assigned,,226,2029,3,,,G3DSA:3.30.420.10,,,PTHR12801,,,,-,,,RNA EXONUCLEASE REXO1 / RECO3 FAMILY MEMBER-RELATED,,,,,,,SM00479,exoiiiendus,SSF53098,Ribonuclease H-like,"IPR012337, IPR013520, IPR036397, IPR047021",RNA EXONUCLEASE REXO1 / RECO3 FAMILY MEMBER-RELATED,GO:0005622;GO:0005622;GO:0005634,intracellular anatomical structure;intracellular anatomical structure;nucleus,GO:0004527;GO:0004527;GO:0004527;GO:0003676,exonuclease activity;exonuclease activity;exonuclease activity;nucleic acid binding,GO:0000027;GO:0000027;GO:0006364;GO:0006364,ribosomal large subunit assembly;ribosomal large subunit assembly;rRNA processing;rRNA processing,,,,,,,,3.1.13.1 (exoribonuclease II);3.1.-.- (Acting on ester bonds.),False,False,True,False,False,True,False,False,False,False,True,True,True,True,True,True,True,True,False
B9J08_003954,B9J08_003954-t37_1,Candida auris strain B8441,"PEKT02000007:2,865,070..2,866,458(-)",hypothetical protein,52535,Not Assigned,,462,300,0,,,G3DSA:1.10.167.10,,,PTHR13155,,,,-,,,A-KINASE ANCHOR PROTEINS,,,,,,,,,SSF48097,"Regulator of G-protein signaling, RGS","IPR036305, IPR044926, IPR052246","Regulator of G-protein signaling, RGS",GO:0005935;GO:0005935;GO:0005621;GO:0005621;GO:0005886,cellular bud neck;cellular bud neck;cellular bud scar;cellular bud scar;plasma membrane,,,GO:0007120;GO:0007120;GO:0007121;GO:0007121;GO:0008104;GO:0038032;GO:0038032,axial cellular bud site selection;axial cellular bud site selection;bipolar cellular bud site selection;bipolar cellular bud site selection;intracellular protein localization;termination of G protein-coupled receptor signaling pathway;termination of G protein-coupled receptor signaling pathway,,,,,,,,,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False,True,True,True,False
B9J08_003955,B9J08_003955-t37_1,Candida auris strain B8441,"PEKT02000007:2,869,986..2,871,320(+)",hypothetical protein,48946,Not Assigned,,444,127,1,,,G3DSA:3.30.160.60,,,PTHR24396,,,,Classic Zinc Finger,,,ZINC FINGER PROTEIN,,,,,PS50157,Zinc finger C2H2 type domain profile.,SM00355,c2h2final6,SSF57667,beta-beta-alpha zinc fingers,"-, IPR013087, IPR036236, IPR051643",ZINC FINGER PROTEIN,GO:0005634,nucleus,GO:0000981;GO:0003676;GO:0003676;GO:0000978,"DNA-binding transcription factor activity, RNA polymerase II-specific;nucleic acid binding;nucleic acid binding;RNA polymerase II cis-regulatory region sequence-specific DNA binding",GO:0006357,regulation of transcription by RNA polymerase II,,,,,,,,,False,False,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False
B9J08_003961,B9J08_003961-t37_1,Candida auris strain B8441,"PEKT02000007:2,883,873..2,884,295(-)",hypothetical protein,16107,Not Assigned,,140,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0005684;GO:0005684,U2-type spliceosomal complex;U2-type spliceosomal complex,,,GO:0000398;GO:0000398,"mRNA splicing, via spliceosome;mRNA splicing, via spliceosome",,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False
B9J08_003962,B9J08_003962-t37_1,Candida auris strain B8441,"PEKT02000007:2,884,792..2,885,961(-)",hypothetical protein,42832,Not Assigned,,389,398,0,,cd24142,G3DSA:1.25.40.10,,,,,,ACL4-like,Tetratricopeptide repeat domain,,,,,,,,PS50005,TPR repeat profile.,,,SSF48452,TPR-like,"-, IPR011990, IPR019734",TPR repeat profile.,GO:0005737;GO:0005737;GO:0005634;GO:0005634,cytoplasm;cytoplasm;nucleus;nucleus,GO:0005515;GO:0140318;GO:0140318;GO:0051082;GO:0051082,protein binding;protein transporter activity;protein transporter activity;unfolded protein binding;unfolded protein binding,GO:0042273;GO:0042273,ribosomal large subunit biogenesis;ribosomal large subunit biogenesis,,,,,,,,,False,True,True,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,False
B9J08_003964,B9J08_003964-t37_1,Candida auris strain B8441,"PEKT02000007:2,887,066..2,888,685(-)",hypothetical protein,60743,Not Assigned,,539,127,1,,,G3DSA:3.30.160.60,,,PTHR24396,,,,Classic Zinc Finger,,,ZINC FINGER PROTEIN,,,,,PS50157,Zinc finger C2H2 type domain profile.,SM00355,c2h2final6,SSF57667,beta-beta-alpha zinc fingers,"-, IPR013087, IPR036236, IPR051643",ZINC FINGER PROTEIN,GO:0005737;GO:0005737;GO:0005634;GO:0005634;GO:0005634,cytoplasm;cytoplasm;nucleus;nucleus;nucleus,GO:0001228;GO:0001228;GO:0000981;GO:0000978;GO:0000978;GO:0000978,"DNA-binding transcription activator activity, RNA polymerase II-specific;DNA-binding transcription activator activity, RNA polymerase II-specific;DNA-binding transcription factor activity, RNA polymerase II-specific;RNA polymerase II cis-regulatory region sequence-specific DNA binding;RNA polymerase",GO:0045944;GO:0045944;GO:0006357,positive regulation of transcription by RNA polymerase II;positive regulation of transcription by RNA polymerase II;regulation of transcription by RNA polymerase II,,,,,,,,,False,False,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False
